id,composition,log_conductivity,li_fraction,li_count,mean_electronegativity,anion_electronegativity,cation_anion_en_diff,en_std,mean_ionic_radius,anion_ionic_radius,radius_std,mean_atomic_mass,n_elements,mean_atomic_number,anion_halide,anion_mixed,anion_other,anion_oxide,anion_sulfide
lol,Li4PS4I,-3.9208187539523753,0.4,4.0,1.909,2.66,1.4380000000000002,0.7678600132836714,1.304,2.06,0.4874258918030514,31.3902232,4.0,14.4,False,True,False,False,False
d7f,Li3BiO4,-9.387216143280265,0.375,3.0,2.34,3.44,2.2,1.1451637437502113,1.11375,1.26,0.16799832588451588,36.725125,3.0,15.5,False,False,False,True,False
52b,Li10.05Ge1.05P1.95S12,-1.913640169325252,0.40119760479041916,10.05,1.8838323353293411,2.58,1.3363218390804599,0.7662661997562524,1.257065868263473,1.7,0.4192352081138012,23.601113209580834,4.0,11.377245508982035,False,False,False,False,True
8po,Li10.2Ge1.2P1.8S12,-1.8794260687941504,0.40476190476190477,10.2,1.8773809523809526,2.58,1.3413636363636365,0.7662661997562524,1.2566666666666666,1.7,0.4192352081138012,23.74995919047619,4.0,11.428571428571429,False,False,False,False,True
ya8,Li10.5Ge1.5P1.5S12,-1.958607314841775,0.4117647058823529,10.5,1.864705882352941,2.58,1.3511111111111112,0.7662661997562524,1.2558823529411764,1.7,0.4192352081138012,24.042397764705882,4.0,11.529411764705882,False,False,False,False,True
j8q,Li10GeP2S12,-1.91721462968355,0.4,10.0,1.8860000000000001,2.58,1.3346153846153845,0.7533445426894656,1.2572,1.7,0.4334006922006471,23.55110096,4.0,11.36,False,False,False,False,True
824,Li10.35Ge1.35P1.65S12,-1.8416375079047504,0.40828402366863903,10.35,1.8710059171597633,2.58,1.3462921348314607,0.7662661997562524,1.2562721893491122,1.7,0.4192352081138012,23.89704368047337,4.0,11.479289940828401,False,False,False,False,True
mqo,Li3.45Si0.45P0.55S4,-2.171984935776023,0.4082840236686391,3.45,1.865147928994083,2.58,1.3574157303370786,0.7917946548886297,1.2386982248520713,1.7,0.3958973274443148,21.524318828402368,4.0,10.520710059171599,False,False,False,False,True
izs,Li3.475Si0.475P0.525S4,-2.2781893847874533,0.4100294985250737,3.475,1.8616814159292034,2.58,1.3603910614525143,0.7917946548886297,1.2375811209439527,1.7,0.3958973274443148,21.472780241887904,4.0,10.495575221238937,False,False,False,False,True
8nc,Li3.425Si0.425P0.575S4,-2.2479515521805613,0.40652818991097917,3.425,1.8686350148367952,2.58,1.354406779661017,0.7917946548886297,1.2398219584569732,1.7,0.3958973274443148,21.576163281899106,4.0,10.545994065281898,False,False,False,False,True
3sx,Li3.4Si0.4P0.6S4,-2.375717904164332,0.4047619047619048,3.4,1.8721428571428573,2.58,1.3513636363636363,0.7917946548886297,1.240952380952381,1.7,0.3958973274443148,21.628316333333338,4.0,10.571428571428573,False,False,False,False,True
xga,Li3.335Sn0.33P0.67S4,-2.4282911681913126,0.400119976004799,3.335,1.8839112177564485,2.58,1.3383852364475204,0.7917946548886297,1.2554289142171562,1.7,0.3958973274443148,25.355123640071984,4.0,12.064187162567485,False,False,False,False,True
xn9,Li3.3Sn0.3P0.7S4,-2.4377071355435254,0.3975903614457831,3.3,1.8885542168674698,2.58,1.3346511627906976,0.7917946548886297,1.2560240963855422,1.7,0.3958973274443148,25.11565462650602,4.0,11.975903614457831,False,False,False,False,True
sg4,Li3.285Sn0.28P0.72S4,-2.360513510731414,0.39649969824984915,3.285,1.8907543753771876,2.58,1.3326487747957994,0.7917946548886297,1.256065178032589,1.7,0.3958973274443148,24.936764470730232,4.0,11.907664453832227,False,False,False,False,True
ns3,Li3.27Sn0.27P0.73S4,-2.3045183235098023,0.3954050785973398,3.27,1.8926844014510278,2.58,1.3311709601873536,0.7917946548886297,1.2564087061668683,1.7,0.3958973274443148,24.863315146311972,4.0,11.88149939540508,False,False,False,False,True
g8j,Li3.26Sn0.26P0.74S4,-2.343901797987168,0.3946731234866828,3.26,1.8940677966101696,2.58,1.33,0.7917946548886297,1.2565375302663437,1.7,0.3958973274443148,24.77879465859564,4.0,11.849878934624696,False,False,False,False,True
bim,Li3.25Sn0.25P0.75S4,-2.4436974992327127,0.3939393939393939,3.25,1.8954545454545453,2.58,1.3288235294117647,0.7917946548886297,1.2566666666666666,1.7,0.3958973274443148,24.694069272727273,4.0,11.818181818181818,False,False,False,False,True
02p,Li10SiP2S12,-2.638272163982407,0.4,10.0,1.8816000000000002,2.58,1.343076923076923,0.7529285756298535,1.244,1.7,0.44971101832176624,21.768920959999996,4.0,10.64,False,False,False,False,True
9lx,Li10SnP2S12,-2.154901959985743,0.4,10.0,1.8840000000000001,2.58,1.3384615384615386,0.7530790131188095,1.2556,1.7,0.4348984249224179,25.39390096,4.0,12.08,False,False,False,False,True
mtn,Li10GeP2S12,-1.609064892896621,0.4,10.0,1.8860000000000001,2.58,1.3346153846153845,0.7533445426894656,1.2572,1.7,0.4334006922006471,23.55110096,4.0,11.36,False,False,False,False,True
9rc,Li10(Ge0.776Sn0.224)P2S12,-1.85078088734462,0.4,10.0,1.8855520000000001,2.58,1.335476923076923,0.768444948508928,1.2568416,1.7,0.43492017147466905,23.963888159999996,5.0,11.521279999999999,False,False,False,False,True
13q,Li10SnP2S12,-2.4001169279263124,0.4,10.0,1.8840000000000001,2.58,1.3384615384615386,0.7530790131188095,1.2556,1.7,0.4348984249224179,25.39390096,4.0,12.08,False,False,False,False,True
ik8,Li10(Ge0.416Sn0.584)P2S12,-2.1290111862394245,0.4,10.0,1.884832,2.58,1.3368615384615388,0.768444948508928,1.2562655999999999,1.7,0.43492017147466905,24.627296159999997,5.0,11.78048,False,False,False,False,True
nip,Li9.81Sn0.81P2.19S12,-2.2596373105057563,0.39540507859733975,9.81,1.8926844014510276,2.58,1.3311709601873538,0.7611604412942808,1.256408706166868,1.7,0.4370999115799654,24.86331514631197,4.0,11.881499395405076,False,False,False,False,True
1hh,Li10GeP2S12,-1.9208187539523751,0.4,10.0,1.8860000000000001,2.58,1.3346153846153845,0.7533445426894656,1.2572,1.7,0.4334006922006471,23.55110096,4.0,11.36,False,False,False,False,True
8ub,Li10.5(Sn0.2Si0.8)1.5P1.5S12,-2.0560111249262283,0.4117647058823529,10.5,1.8589411764705885,2.58,1.3619999999999999,0.7657638479540109,1.2398823529411764,1.7,0.43764204043436633,22.487715411764704,5.0,10.894117647058824,False,False,False,False,True
7tu,Li10.2(Sn0.2Si0.8)1.2P1.8S12,-2.106793246940152,0.40476190476190477,10.2,1.8727142857142858,2.58,1.3502727272727273,0.7822054516685738,1.2437142857142858,1.7,0.41901134876871227,22.491406809523813,5.0,10.914285714285713,False,False,False,False,True
ui6,Li10.35(Sn0.27Si1.08)P1.65S12,-1.958607314841775,0.40828402366863903,10.35,1.8657869822485205,2.58,1.3562022471910113,0.7657638479540109,1.2417869822485206,1.7,0.43764204043436633,22.48955018934911,5.0,10.90414201183432,False,False,False,False,True
nkr,Li10GeP2S12,-2.844663962534938,0.4,10.0,1.8860000000000001,2.58,1.3346153846153845,0.7533445426894656,1.2572,1.7,0.4334006922006471,23.55110096,4.0,11.36,False,False,False,False,True
906,Li9.8Ba0.1GeP2S12,-3.251037138743839,0.3935742971887551,9.8,1.8892771084337352,2.58,1.3332558139534882,0.7453512175478082,1.261004016064257,1.7,0.43603305653228736,24.141446746987953,5.0,11.606425702811245,False,False,False,False,True
fnu,Li9.6Ba0.2GeP2S12,-3.242603971206976,0.38709677419354843,9.6,1.8925806451612905,2.58,1.3318750000000001,0.7453512175478082,1.2648387096774194,1.7,0.43603305653228736,24.736553387096773,5.0,11.85483870967742,False,False,False,False,True
pfi,Li9.4Ba0.3GeP2S12,-3.1505805862031004,0.3805668016194332,9.4,1.895910931174089,2.58,1.330472440944882,0.7453512175478082,1.2687044534412952,1.7,0.43603305653228736,25.336478704453437,5.0,12.105263157894736,False,False,False,False,True
f0h,Li9.2Ba0.4GeP2S12,-3.500312917381596,0.3739837398373983,9.2,1.8992682926829267,2.58,1.329047619047619,0.7453512175478082,1.27260162601626,1.7,0.43603305653228736,25.941281463414633,5.0,12.357723577235772,False,False,False,False,True
7iw,Li9Ba0.5GeP2S12,-4.000869458712629,0.3673469387755102,9.0,1.9026530612244898,2.58,1.3276,0.7453512175478082,1.2765306122448978,1.7,0.43603305653228736,26.5510213877551,5.0,12.612244897959183,False,False,False,False,True
ikh,Li9.6P3S12,-2.920818753952376,0.39024390243902435,9.6,1.9080487804878048,2.58,1.311904761904762,0.7470849600279743,1.251219512195122,1.7,0.45077710678338573,22.127434390243902,3.0,10.804878048780488,False,False,False,False,True
hd3,Li7GePS8,-2.154901959985743,0.4117647058823529,7.0,1.8647058823529412,2.58,1.3511111111111114,0.7553348898652511,1.2558823529411764,1.7,0.4249714014395822,24.042397764705882,4.0,11.529411764705882,False,False,False,False,True
ete,Li9.54Si1.74P1.44S11.7Cl0.3,-1.6020599913279625,0.3859223300970874,9.54,1.8989805825242718,3.16,1.9171698113207547,0.762062908186101,1.2440048543689322,1.7,0.44081442282654587,22.066526184466017,5.0,10.79611650485437,False,True,False,False,False
k4x,Li10.35Si1.35P1.65S12,-2.1870866433571443,0.40828402366863903,10.35,1.8651479289940824,2.58,1.3574157303370789,0.7657638479540109,1.238698224852071,1.7,0.43764204043436633,21.524318828402365,4.0,10.520710059171597,False,False,False,False,True
ia5,LiLaNb2O7,-8.0,0.09090909090909091,1.0,2.669090909090909,3.44,2.12,1.0340164808380126,1.132,1.26,0.19491723185169457,40.33227545454545,4.0,18.0,False,False,False,True,False
sg0,LiScO2,-10.0,0.25,1.0,2.3049999999999997,3.44,2.27,1.142923881979898,1.07625,1.26,0.18382651468164216,20.973928,3.0,10.0,False,False,False,True,False
97b,Li0.9Sc0.9Zr0.1O2,-10.0,0.23076923076923075,0.9,2.3382051282051277,3.44,2.261578947368421,0.0,1.080128205128205,1.26,0.0,22.520107897435896,4.0,10.666666666666666,False,False,False,True,False
wyu,Li7La3Zr2O12,-5.787812395596042,0.2916666666666667,7.0,2.254166666666667,3.44,2.3716666666666666,1.1892466686473788,1.1106666666666667,1.26,0.17262933959466129,34.989342083333334,4.0,15.333333333333334,False,False,False,True,False
019,LiTi2(PO4)3,-3.7931741239681513,0.05555555555555555,1.0,2.883888888888889,3.44,1.6683333333333332,0.8297398446962416,1.0694444444444444,1.26,0.27825292695320336,21.532727,4.0,10.444444444444445,False,False,False,True,False
yqu,Li1.2Ti1.8Al0.2(PO4)3,-2.3169529617611504,0.06593406593406594,1.2,2.863736263736264,3.44,1.6916129032258065,0.7851621391630434,1.066813186813187,1.26,0.27463218560511476,21.142867786813188,5.0,10.263736263736265,False,False,False,True,False
95j,Li3AlH6,-6.853871964321762,0.3,3.0,1.775,2.2,1.0625000000000002,0.5483657538541225,0.9375,1.0,0.09826622003516772,5.38521786,3.0,2.8,False,False,True,False,False
0iv,Li4P2S6,-6.623423042943488,0.3333333333333333,4.0,1.9816666666666667,2.58,1.1966666666666665,0.7215819811743884,1.2466666666666666,1.7,0.4657133119086128,23.508460333333332,3.0,11.5,False,False,False,False,True
2ro,Li4P2S6,-9.795880017344077,0.3333333333333333,4.0,1.9816666666666667,2.58,1.1966666666666665,0.7215819811743884,1.2466666666666666,1.7,0.4657133119086128,23.508460333333332,3.0,11.5,False,False,False,False,True
deu,Li4.4Al0.4Ge0.6S4,-4.366531544420414,0.46808510638297873,4.4,1.753404255319149,2.58,1.438888888888889,0.8,1.228936170212766,1.7,0.39999999999999997,22.678405897872338,4.0,10.808510638297872,False,False,False,False,True
usu,Li4.4Al0.4Sn0.6S4,-5.366531544420414,0.46808510638297873,4.4,1.750212765957447,2.58,1.4444444444444444,0.8,1.2263829787234042,1.7,0.39999999999999997,25.619044195744678,4.0,11.957446808510639,False,False,False,False,True
ur9,LiZr2(PO4)3,-9.0,0.05555555555555555,1.0,2.8605555555555555,3.44,1.738333333333333,0.869217222704954,1.0822222222222222,1.26,0.2654044200325976,26.350171444444445,4.0,12.444444444444445,False,False,False,True,False
0o6,Li1.2Ti1.8Sc0.2(PO4)3,-4.000869458712629,0.06593406593406594,1.2,2.860989010989011,3.44,1.6996774193548385,0.7851621391630434,1.0691208791208793,1.26,0.27463218560511476,21.340388373626375,5.0,10.351648351648352,False,False,False,True,False
a3l,LiHf2(PO4)3,-6.54821356447571,0.05555555555555555,1.0,2.857222222222222,3.44,1.7483333333333333,0.875117805120834,1.0811111111111111,1.26,0.2663516658039578,36.04639366666667,4.0,16.0,False,False,False,True,False
4ba,LiGe2(PO4)3,-6.47755576649368,0.05555555555555555,1.0,2.9361111111111113,3.44,1.5116666666666665,0.7549329542628926,1.0833333333333333,1.26,0.26449112566503163,24.285282555555554,4.0,11.555555555555555,False,False,False,True,False
qea,LiTi2(PO4)3,-5.698970004336019,0.05555555555555555,1.0,2.883888888888889,3.44,1.6683333333333332,0.8297398446962416,1.0694444444444444,1.26,0.27825292695320336,21.532727,4.0,10.444444444444445,False,False,False,True,False
ldx,LiGe2(PO4)3,-8.316052869248487,0.05555555555555555,1.0,2.9361111111111113,3.44,1.5116666666666665,0.7549329542628926,1.0833333333333333,1.26,0.26449112566503163,24.285282555555554,4.0,11.555555555555555,False,False,False,True,False
0fh,Li1.2Al0.2Ge1.8(PO4)3,-4.316052869248487,0.06593406593406594,1.2,2.9102197802197804,3.44,1.5551612903225807,0.7416394445712449,1.0791758241758242,1.26,0.26690070468091603,23.592944709890112,5.0,11.252747252747254,False,False,False,True,False
gw2,Li1.4Al0.4Ge1.6(PO4)3,-3.72584215073632,0.07608695652173914,1.4,2.884891304347826,3.44,1.5959375,0.7416394445712449,1.075108695652174,1.26,0.26690070468091603,22.915657686956525,5.0,10.956521739130435,False,False,False,True,False
1xf,Li1.5Al0.5Ge1.5(PO4)3,-3.473660722610156,0.08108108108108109,1.5,2.8724324324324324,3.44,1.6153846153846154,0.7416394445712449,1.073108108108108,1.26,0.26690070468091603,22.58250569189189,5.0,10.81081081081081,False,False,False,True,False
tjh,Li1.7Al0.7Ge1.3(PO4)3,-3.5783960731301687,0.09090909090909091,1.7,2.847914438502674,3.44,1.6525373134328356,0.7416394445712449,1.0691711229946526,1.26,0.26690070468091603,21.926891070588237,5.0,10.524064171122996,False,False,False,True,False
8fn,Li1.8Al0.8Ge1.2(PO4)3,-3.863279432843593,0.09574468085106383,1.8,2.835851063829787,3.44,1.6702941176470587,0.7416394445712449,1.0672340425531914,1.26,0.26690070468091603,21.604314727659574,5.0,10.382978723404255,False,False,False,True,False
mdj,Li1.2Ti2Si0.2P2.8O12,-4.0655015487564325,0.06593406593406594,1.2,2.85978021978022,3.44,1.7032258064516128,0.8360489547097587,1.0671428571428572,1.26,0.2589568506895138,21.340639208791206,5.0,10.351648351648352,False,False,False,True,False
t1l,Li1.3Ti2Si0.3P2.7O12,-3.494850021680094,0.07103825136612021,1.3,2.8479234972677596,3.44,1.7198412698412697,0.8360489547097587,1.0660109289617488,1.26,0.2589568506895138,21.246169803278686,5.0,10.306010928961747,False,False,False,True,False
my9,Li1.2Al0.2Ti1.8(PO4)3,-3.2254830342714502,0.06593406593406594,1.2,2.863736263736264,3.44,1.6916129032258065,0.7851621391630434,1.066813186813187,1.26,0.27463218560511476,21.142867786813188,5.0,10.263736263736265,False,False,False,True,False
9s4,Li1.3Al0.3Ti1.7(PO4)3,-3.141462802430361,0.07103825136612021,1.3,2.8538251366120218,3.44,1.7026984126984126,0.7851621391630434,1.0655191256830603,1.26,0.27463218560511476,20.951133747540982,5.0,10.17486338797814,False,False,False,True,False
iqt,Li1.4Al0.4Ti1.6(PO4)3,-3.4111682744057927,0.07608695652173914,1.4,2.8440217391304348,3.44,1.7134375,0.7851621391630434,1.0642391304347827,1.26,0.27463218560511476,20.761483773913046,5.0,10.08695652173913,False,False,False,True,False
xa0,Li1.5Al0.5Ti1.5(PO4)3,-3.605548319173784,0.08108108108108109,1.5,2.8343243243243244,3.44,1.7238461538461536,0.7851621391630434,1.0629729729729729,1.26,0.27463218560511476,20.57388407027027,5.0,10.0,False,False,False,True,False
f4x,Li1.2Cr0.2Ti1.8(PO4)3,-4.739928612014925,0.06593406593406594,1.2,2.8642857142857143,3.44,1.6899999999999997,0.7851621391630434,1.0697252747252748,1.26,0.27463218560511476,21.417753076923077,5.0,10.384615384615385,False,False,False,True,False
txm,Li1.3Cr0.3Ti1.7(PO4)3,-4.454692883534176,0.07103825136612021,1.3,2.8546448087431693,3.44,1.70031746031746,0.7851621391630434,1.069863387978142,1.26,0.27463218560511476,21.361208524590165,5.0,10.3551912568306,False,False,False,True,False
v1t,Li1.4Cr0.4Ti1.6(PO4)3,-3.826813731587726,0.07608695652173914,1.4,2.8451086956521743,3.44,1.7103125,0.7851621391630434,1.0700000000000003,1.26,0.27463218560511476,21.305278586956522,5.0,10.32608695652174,False,False,False,True,False
d6b,Li1.5Cr0.5Ti1.5(PO4)3,-3.413412695328245,0.08108108108108109,1.5,2.8356756756756756,3.44,1.72,0.7851621391630434,1.0701351351351351,1.26,0.27463218560511476,21.2499532972973,5.0,10.297297297297296,False,False,False,True,False
x9a,Li1.2Ga0.2Ti1.8(PO4)3,-3.790484985457369,0.06593406593406594,1.2,2.8659340659340664,3.44,1.6851612903225806,0.7851621391630434,1.0677472527472527,1.26,0.27463218560511476,21.612554175824176,5.0,10.461538461538462,False,False,False,True,False
3ta,Li1.3Ga0.3Ti1.7(PO4)3,-3.583359492661719,0.07103825136612021,1.3,2.8571038251366123,3.44,1.6931746031746029,0.7851621391630434,1.066912568306011,1.26,0.27463218560511476,21.65181344262295,5.0,10.469945355191257,False,False,False,True,False
gjy,Li1.4Ga0.4Ti1.6(PO4)3,-3.892790030352132,0.07608695652173914,1.4,2.848369565217392,3.44,1.7009375,0.7851621391630434,1.0660869565217392,1.26,0.27463218560511476,21.69064597826087,5.0,10.478260869565219,False,False,False,True,False
lz8,Li1.5Ga0.5Ti1.5(PO4)3,-3.913640169325252,0.08108108108108109,1.5,2.83972972972973,3.44,1.7084615384615383,0.7851621391630434,1.0652702702702705,1.26,0.27463218560511476,21.7290587027027,5.0,10.486486486486486,False,False,False,True,False
6st,Li1.2Fe0.2Ti1.8(PO4)3,-3.744727494896694,0.06593406593406594,1.2,2.8661538461538463,3.44,1.6845161290322581,0.7851621391630434,1.0695054945054945,1.26,0.27463218560511476,21.460048681318682,5.0,10.406593406593407,False,False,False,True,False
t9r,Li1.3Fe0.3Ti1.7(PO4)3,-3.6090648928966207,0.07103825136612021,1.3,2.8574316939890707,3.44,1.6922222222222223,0.7851621391630434,1.069535519125683,1.26,0.27463218560511476,21.42430524590164,5.0,10.387978142076502,False,False,False,True,False
xr7,Li1.4Fe0.4Ti1.6(PO4)3,-3.406713932979543,0.07608695652173914,1.4,2.8488043478260874,3.44,1.6996874999999998,0.7851621391630434,1.0695652173913044,1.26,0.27463218560511476,21.38895032608696,5.0,10.369565217391306,False,False,False,True,False
pg8,Li1.5Fe0.5Ti1.5(PO4)3,-3.7594507517174,0.08108108108108109,1.5,2.8402702702702705,3.44,1.7069230769230768,0.7851621391630434,1.0695945945945946,1.26,0.27463218560511476,21.35397762162162,5.0,10.35135135135135,False,False,False,True,False
1wm,Li1.2Sc0.2Ti1.8(PO4)3,-3.161150909262745,0.06593406593406594,1.2,2.860989010989011,3.44,1.6996774193548385,0.7851621391630434,1.069120879120879,1.26,0.27463218560511476,21.340388373626375,5.0,10.351648351648352,False,False,False,True,False
do2,Li1.3Sc0.3Ti1.7(PO4)3,-3.153044674980176,0.07103825136612021,1.3,2.8497267759562845,3.44,1.7146031746031742,0.7851621391630434,1.0689617486338798,1.26,0.27463218560511476,21.245795606557376,5.0,10.306010928961747,False,False,False,True,False
uaj,Li1.4Sc0.4Ti1.6(PO4)3,-3.288192770958809,0.07608695652173914,1.4,2.8385869565217394,3.44,1.7290625,0.7851621391630434,1.0688043478260871,1.26,0.27463218560511476,21.15223102173913,5.0,10.260869565217392,False,False,False,True,False
5u3,Li1.2In0.2Ti1.8(PO4)3,-3.408935392973501,0.06593406593406594,1.2,2.8656043956043957,3.44,1.6861290322580644,0.7851621391630434,1.0697252747252748,1.26,0.27463218560511476,22.108103626373627,5.0,10.65934065934066,False,False,False,True,False
2eq,Li1.3In0.3Ti1.7(PO4)3,-3.4056074496245734,0.07103825136612021,1.3,2.8566120218579236,3.44,1.6946031746031744,0.7851621391630434,1.069863387978142,1.26,0.27463218560511476,22.391075737704917,5.0,10.765027322404372,False,False,False,True,False
yn6,Li1.4In0.4Ti1.6(PO4)3,-3.519993057042849,0.07608695652173914,1.4,2.8477173913043483,3.44,1.7028125,0.7851621391630434,1.0700000000000003,1.26,0.27463218560511476,22.670972065217395,5.0,10.869565217391305,False,False,False,True,False
